"Row.names";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"Length";"Description"
"NRRL3_01262";1397.72443392191;1.69416577530281;0.167081102505495;10.1397809201498;3.67923781411766e-24;2.13850287301745e-22;1254;"globin/protoglobin domain-containing protein"
"NRRL3_02054";230.500849595787;2.35193317272607;0.231941369975025;10.1402055742765;3.6632785440398e-24;2.13850287301745e-22;618;"hypothetical protein"
"NRRL3_09571";6605.67500560639;1.51598479571632;0.149812833176778;10.1191918180165;4.54150029935012e-24;2.62424353554845e-22;783;"alpha/beta hydrolase fold-1 domain-containing protein"
"NRRL3_02891";820.333800376683;1.49994267086976;0.148401680255142;10.1073159568743;5.12696256487294e-24;2.94532076183195e-22;459;"hypothetical protein"
"NRRL3_06103";11701.5180228018;-1.54787848857792;0.153403721801234;-10.0902277363487;6.10277677152207e-24;3.46560559077066e-22;339;"cytochrome c"
"NRRL3_09124";300.267729045681;2.13296502542042;0.211386803748794;10.090341438509;6.09571174671472e-24;3.46560559077066e-22;2055;"uncharacterized protein"
"NRRL3_07436";334.150841154447;2.62317237206762;0.261595392429152;10.0275939408147;1.15291769895133e-23;6.50970273333606e-22;1785;"cell-wall integrity signaling Mid2 domain-containing protein"
"NRRL3_11654";1582.08319554612;1.22201051392663;0.121939110523971;10.021481284189;1.22650739238345e-23;6.88586337735279e-22;1635;"AMP-dependent synthetase/ligase domain-containing protein"
"NRRL3_00935";229.948289557378;-3.21608164343767;0.321175292690902;-10.0134777382543;1.32993456778133e-23;7.4243409402527e-22;1599;"glycerol proton symporter"
"NRRL3_08892";7432.15047928876;1.42644925928859;0.142506434255045;10.0097182751458;1.38145369062793e-23;7.66862017814301e-22;963;"resistance to 7-aminocholesterol Rta-like protein"
"NRRL3_04894";1504.35309752879;1.55825584870932;0.156168028130381;9.97807212759558;1.90124840760737e-23;1.04951036399824e-21;2790;"glycosyltransferase family 20 protein"
"NRRL3_04648";137.107597869267;3.19250343802078;0.320348002284103;9.96573543539529;2.15274648854506e-23;1.18173822518409e-21;3441;"AAA-type ATPase family protein"
"NRRL3_07692";1895.77795175012;1.36514015732247;0.137513707968394;9.92730235764011;3.16707782151041e-23;1.72894452786433e-21;1740;"alpha-mannosidase"
"NRRL3_01899";458.026033609602;-1.68108384245568;0.169911861618263;-9.89385806526287;4.42633014833802e-23;2.40310814262242e-21;786;"hypothetical protein"
"NRRL3_04061";1184.86487713292;-1.19920226583838;0.121521058777021;-9.86826709631288;5.71432497556408e-23;3.08542322860922e-21;2448;"heterokaryon incompatibility domain-containing protein"
"NRRL3_02890";884.044463931655;1.81206831698326;0.18376003794553;9.86105759033633;6.13992211445626e-23;3.29720491374686e-21;534;"RmlC-like cupin domain-containing protein"
"NRRL3_01127";760.17172449656;1.61737201780748;0.164245998112997;9.84725373153241;7.04424363268372e-23;3.76238763970529e-21;1770;"dihydroxyacetone kinase "
"NRRL3_00350";259.426677323146;-2.27709434756221;0.231707874974832;-9.82743615343047;8.57746162602938e-23;4.55666120036539e-21;561;"stress-response CsbD-like protein"
"NRRL3_03866";192.073180097633;-2.62058082450846;0.267346058960318;-9.80220480787949;1.10154528640084e-22;5.82051816841e-21;918;"short-chain dehydrogenase/reductase family protein"
"NRRL3_00260";211.943413242381;-3.14899240760632;0.321784609962342;-9.78602552799168;1.29277994560789e-22;6.79465885242107e-21;1110;"hypothetical protein"
"NRRL3_10158";9331.01654515891;2.02991304598556;0.207567862831357;9.77951508627712;1.37869489135301e-22;7.20787524944925e-21;849;"alpha/beta hydrolase fold-1 domain-containing protein"
"NRRL3_04005";195.573758212816;-2.52576802044583;0.258661270489809;-9.76477079720114;1.59472190625103e-22;8.29339323982446e-21;801;"NADP-dependent mannitol dehydrogenase"
"NRRL3_00259";540.987519668307;-2.23769250698999;0.230718915259453;-9.69878219336118;3.05118579124095e-22;1.57846946613884e-20;1548;"cytochrome P450-like protein"
"NRRL3_11261";1171.14027938918;1.66072631326091;0.17180507486706;9.66634026699125;4.19097688705432e-22;2.15682513650957e-20;2337;"SH3 domain-containing protein"
"NRRL3_10156";320.874485127013;3.16961220086493;0.329020671407724;9.63347435680456;5.77433539032343e-22;2.95628020682828e-20;903;"S-adenosyl-L-methionine-dependent methyltransferase domain-containing protein"
"NRRL3_03818";516.789159583712;1.56986178100307;0.16301868036036;9.62995024578056;5.97584064653308e-22;3.04367430043265e-20;1377;"hypothetical protein"
"NRRL3_10225";3998.21812556722;1.19215069762396;0.123858884611494;9.62507212432401;6.26629487147135e-22;3.17524408333376e-20;1851;"hypothetical protein"
"NRRL3_03936";184.524894601637;2.6996147733201;0.281215580882061;9.59980512051462;8.0095718484954e-22;4.03788670586648e-20;771;"GNAT domain-containing protein"
"NRRL3_08274";2407.17303563733;1.27002059377814;0.132598125995074;9.57796789545367;9.89730293516717e-22;4.96422590367446e-20;1707;"uncharacterized protein"
"NRRL3_01225";297.337594387815;-2.18994488296869;0.228759624882694;-9.57312674424817;1.03720435409119e-21;5.17606879938135e-20;1971;"leucine-rich repeat domain-containing protein"
"NRRL3_11136";2778.26171544182;1.24331748314051;0.129910285512277;9.57058541005989;1.06302036350002e-21;5.27824332248425e-20;975;"cysteine-rich secretory protein, allergen V5/Tpx-1-related"
"NRRL3_02969";590.548027455585;1.51336983282768;0.158364593487979;9.55623854736537;1.22114415746039e-21;6.03306270993306e-20;999;"hypothetical protein"
"NRRL3_01224";208.652466179141;-7.62845021481903;0.800816605249225;-9.52583920565053;1.63713748954865e-21;8.04803757921899e-20;3843;"chitinase-like protein"
"NRRL3_09070";935.701193424752;1.40041756609438;0.147620098522713;9.48663210571497;2.38619243725674e-21;1.16722611250168e-19;1812;"cell shape determining MreB-like protein"
"NRRL3_03762";10371.0625446204;1.80770548548994;0.19121278292206;9.45389454546445;3.26453084409369e-21;1.58900636800442e-19;1809;"alcohol oxidase"
"NRRL3_09865";1835.54364974602;1.22176389181966;0.129716847104463;9.4186986431743;4.56713207967454e-21;2.21214863133648e-19;1395;"hypothetical protein"
"NRRL3_06211";158.998507877926;3.019649071091;0.321231185938677;9.40023635086117;5.4440642317681e-21;2.62403895971222e-19;1137;"resistance to 7-aminocholesterol Rta-like protein"
"NRRL3_08606";2641.9865623199;-1.04461410092781;0.111175864738292;-9.39605105286866;5.6649365348935e-21;2.71724455831469e-19;1509;"mannitol 2-dehydrogenase"
"NRRL3_08315";1732.05846212015;-2.45333236494425;0.261288443641163;-9.38936422428808;6.03635130362518e-21;2.88141001116524e-19;906;"methylsterol monooxygenase"
"NRRL3_09620";148.72837928842;2.99635715395905;0.319805467867373;9.36931183178415;7.30069675215113e-21;3.46818195230795e-19;1635;"major facilitator superfamily protein, efflux pump"
"NRRL3_04412";1682.22718234725;1.31595183797461;0.1408227675202;9.34473779451779;9.21174320479946e-21;4.35508299553222e-19;1098;"hypothetical protein"
"NRRL3_05858";340.041864167652;1.84067115497344;0.199238849391447;9.23851528251425;2.49941179144107e-20;1.17603275767758e-18;1896;"ABC transporter type 2 domain-containing protein"
"NRRL3_07496";255.784952409226;-2.06272483861424;0.224369301267975;-9.19343612052625;3.80488730394489e-20;1.78180528200376e-18;1371;"amino acid transporter, transmembrane domain-containing protein"
"NRRL3_01243";5547.59608111626;0.883983731165153;0.0961646646890999;9.1923965421506;3.84184870499007e-20;1.79062769122674e-18;1167;"vacuolar calcium ion transporter"
"NRRL3_07082";247.525506700926;-2.50051453443462;0.272511749826127;-9.17580447826575;4.4821506012361e-20;2.07925493384103e-18;690;"cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG-like protein"
"NRRL3_11669";3734.40680789968;-1.05544031820285;0.115054374303516;-9.17340452800664;4.58310759130247e-20;2.11615355652616e-18;765;"extracellular membrane protein, CFEM domain-containing protein"
"NRRL3_07335";93.6901214510461;3.95138313938901;0.431375714550675;9.15995733210157;5.19178411059249e-20;2.38604738589602e-18;1593;"amino acid/polyamine transporter I family protein"
"NRRL3_04846";2416.85769689331;-1.13188345838559;0.124025247554256;-9.12623422009654;7.09234496329989e-20;3.24441947140584e-18;1758;"major facilitator superfamily, sugar transporter-like protein"
"NRRL3_11001";9246.31751743702;1.05333653618508;0.115479765773748;9.12139480996884;7.41635935978591e-20;3.37700676654583e-18;396;"hypothetical protein"
"NRRL3_01360";235.871719949578;3.82755116516588;0.42137264164973;9.08353031696719;1.0510906039142e-19;4.76414048498907e-18;1494;"major facilitator superfamily, sugar/inositol transporter-like protein"
"NRRL3_09655";533.414348726271;1.52296079969074;0.167948727909412;9.06801033058252;1.21210069960521e-19;5.46884338483976e-18;1347;"ankyrin repeat domain-containing protein"
"NRRL3_01776";105.346957749663;3.68329122252163;0.406305240116267;9.06533034490923;1.24227243758396e-19;5.57949725262143e-18;1941;"aorsin"
"NRRL3_00239";115.218313054338;-3.20877279854217;0.354891061866625;-9.0415711843092;1.54435844913447e-19;6.90488951850576e-18;747;"hypothetical protein"
"NRRL3_07357";894.162463144551;1.25997486204143;0.139566847412455;9.02775182932868;1.75234694187345e-19;7.79952258227547e-18;1107;"alpha/beta hydrolase fold-1 domain-containing protein"
"NRRL3_09572";2420.89861362088;0.918946400981425;0.102274071232253;8.98513562537864;2.58415387264025e-19;1.14502351639275e-17;1509;"cytochrome P450"
"NRRL3_10449";1322.57651122303;-1.1831573333383;0.131854914439796;-8.9731758453229;2.88085651069877e-19;1.27079210634886e-17;2583;"beta-glucosidase Bgl3A"
"NRRL3_04397";771.031708798389;-1.73485085244933;0.193629666108679;-8.95963354848533;3.25759200242192e-19;1.43058962559693e-17;636;"hypothetical protein"
"NRRL3_05859";942.9633900114;1.15423814238571;0.12889233305061;8.95505663577753;3.39561270761657e-19;1.48460394530793e-17;1089;"endo-polygalacturonase Pga28B"
"NRRL3_04122";1553.49837614979;-5.2566865874761;0.587796664712295;-8.94303575208114;3.78623187377331e-19;1.64809502840326e-17;882;"NADH-cytochrome b5 reductase"
"NRRL3_09546";1465.99683803179;-9.44819881325091;1.05677295440778;-8.94061375609835;3.87014832978718e-19;1.67723401958891e-17;750;"O-methyltransferase AdaD"
"NRRL3_05239";13811.0590549798;-1.20238388502959;0.134614399248866;-8.93205995598363;4.18148761040499e-19;1.80424799469047e-17;1941;"succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
"NRRL3_09653";176.311973586977;4.28673893236221;0.480875112164829;8.91445371972764;4.90227021081577e-19;2.10605791100307e-17;3582;"chitinase-like protein"
"NRRL3_09397";226.408138860237;-2.69912302758595;0.302816354652742;-8.91339911505508;4.94914373227108e-19;2.1169908752628e-17;1485;"major facilitator superfamily protein"
"NRRL3_06247";375.782626359338;1.81264972702945;0.20545540533012;8.822594490113;1.11837755734653e-18;4.7632278638539e-17;957;"alpha/beta hydrolase fold-1 domain-containing protein"
"NRRL3_11573";44040.7449337366;-1.1760928548904;0.133414557023844;-8.81532631165733;1.19336972900418e-18;5.06080956750658e-17;2358;"aconitate hydratase, mitochondrial"
"NRRL3_01191";759.892213057884;-2.47377166263588;0.281055574015059;-8.8017171383455;1.34738440246974e-18;5.67256651516592e-17;1473;"catalase"
"NRRL3_04921";40790.250823435;-0.728684006326515;0.0827901950087702;-8.80157374009475;1.34910751043821e-18;5.67256651516592e-17;1581;"pyruvate kinase PkiA"
"NRRL3_06877";14327.2379920181;-1.31196243632185;0.149095203502895;-8.79949458800914;1.37433699831793e-18;5.75416266117774e-17;1404;"aminotransferase class I and II family protein"
"NRRL3_02521";177.665261742743;2.2865731911006;0.259947153412635;8.79630017517808;1.41401023934423e-18;5.89528910335881e-17;336;"hypothetical protein"
"NRRL3_07709";1766.2351554086;4.93174441785677;0.561120572462277;8.78909927721162;1.5076379775359e-18;6.25923145211438e-17;558;"WW domain-containing protein"
"NRRL3_10237";3296.12026362831;1.59355691126108;0.181463622847006;8.78168795629428;1.61039352642522e-18;6.65786545381069e-17;699;"alpha/beta hydrolase fold-1 domain-containing protein"
"NRRL3_10161";163.995785778243;2.91287403175581;0.333279730299899;8.74002757123779;2.33053543916724e-18;9.59500861433811e-17;1656;"fungal-specific transcription factor"
"NRRL3_02104";102.970724248153;-3.59955913887871;0.414099201359343;-8.69250442179704;3.54536033212799e-18;1.45223969599218e-16;870;"hypothetical protein"
"NRRL3_09517";668.693090742392;1.43749330172715;0.165378520771607;8.69214027928316;3.55674533377298e-18;1.45223969599218e-16;4386;"alpha-factor-transporting ATPase-like protein"
"NRRL3_11592";1316.06425605547;-2.25557110527094;0.260145047401583;-8.67043646535019;4.30467095951985e-18;1.75038904325167e-16;1797;"uncharacterized protein"
"NRRL3_03163";431.692721928209;1.50282603981507;0.17389075403518;8.64235737059968;5.50648741157282e-18;2.2299017259734e-16;1074;"F-box domain-containing protein"
"NRRL3_03194";475.078294879903;2.60037469320164;0.301336445221259;8.62947291786192;6.16353430827597e-18;2.48579112245204e-16;993;"thioredoxin reductase"
"NRRL3_04731";231.689787664791;-2.0830708519234;0.241436314009995;-8.62782742714155;6.25283286792703e-18;2.51155453528402e-16;741;"membrane protein Sur7/Rim9 family protein"
"NRRL3_07037";171.521264133107;-2.31458754806988;0.268451910187778;-8.62198203935618;6.5805028372532e-18;2.6324675520202e-16;384;"hypothetical protein"
"NRRL3_10754";1827.10477724599;-8.26369349617781;0.959233194140171;-8.61489525869166;7.00055649248609e-18;2.789213657349e-16;528;"hypothetical protein"
"NRRL3_05721";598.934688635959;-2.19750769271793;0.255145131650856;-8.6127753192839;7.13127710831108e-18;2.82988550631413e-16;1686;"L-aspartate decarboxylase"
"NRRL3_03189";780.096683939012;-1.97666541906311;0.230276031582171;-8.5838956207553;9.17131947952653e-18;3.62487231108807e-16;1365;"major facilitator superfamily protein"
"NRRL3_00740";84.7873769756787;3.6064466818374;0.422187905894404;8.54227852452843;1.31600762703069e-17;5.18066588154991e-16;5634;"DEAD/DEAH box helicase domain-containing protein"
"NRRL3_07329";186.616293321248;2.50015723703496;0.295218995781545;8.46882237511918;2.47886345648819e-17;9.71970230696816e-16;1575;"major facilitator superfamily protein"
"NRRL3_10228";3046.28248881271;0.925218467451262;0.10939673974538;8.45745924060165;2.73266009098727e-17;1.0672495794089e-15;768;"DSBA-like thioredoxin domain-containing protein"
"NRRL3_02933";122.530722929609;3.01495597039194;0.357493230775376;8.4336029632022;3.35182515983373e-17;1.30391277182351e-15;762;"hypothetical protein"
"NRRL3_02932";5140.57699807253;0.792096507444033;0.0939704283045108;8.42921035623301;3.48005513574184e-17;1.34848724691236e-15;2676;"chitin synthase"
"NRRL3_02935";11116.162895725;1.7445953328378;0.207282258614625;8.4165202777017;3.87831905521586e-17;1.49694025721046e-15;249;"hypothetical protein"
"NRRL3_08789";871.621257223655;1.7657429078696;0.210193383170801;8.40056371534195;4.44340368487803e-17;1.70837633503034e-15;1560;"major facilitator superfamily protein"
"NRRL3_05819";5869.88505340057;0.863789214806295;0.103011592634819;8.38535928542009;5.05710568468101e-17;1.93679307249353e-15;1227;"calcium/calmodulin-dependent protein kinase"
"NRRL3_05448";236.225836784815;1.87392135970252;0.223675937994053;8.37784062294779;5.3907574072684e-17;2.05660517147564e-15;1398;"glycosyltransferase-like protein"
"NRRL3_07236";1106.19292232198;1.06636747631991;0.127955782127612;8.33387486355569;7.82386181059445e-17;2.97336840578784e-15;942;"NmrA-like domain-containing protein"
"NRRL3_03464";1026.0228763913;1.03726160653902;0.124598598109936;8.32482565834186;8.44529448041832e-17;3.19723964601584e-15;1521;"diacylglycerol O-acyltransferase 1-like protein"
"NRRL3_03932";1429.33455869435;-1.36972900928976;0.164835881578593;-8.30965319062937;9.59821743977127e-17;3.6198468138313e-15;2430;"Slc26A/SulP transporter family protein"
"NRRL3_11737";2473.24478892829;0.909488545555444;0.109534372202103;8.30322507237577;1.01322669855325e-16;3.80672737962155e-15;1020;"sugar phosphate transporter domain-containing protein"
"NRRL3_09549";1909.27653602508;-8.9095887023469;1.07431924341617;-8.29324128460714;1.10203477231854e-16;4.12469908533315e-15;5382;"polyketide synthase AdaA"
"NRRL3_08005";4454.65972317203;0.988043897720989;0.119395385280179;8.27539435801807;1.28031166750029e-16;4.77387154210201e-15;1992;"prolyl oligopeptidase catalytic domain-containing protein"
"NRRL3_00284";4714.33472345029;1.34601274642377;0.16270141401131;8.27290134264105;1.30737877521687e-16;4.85646980372854e-15;2361;"small oligopeptide transporter"
"NRRL3_07269";359.419109678294;-2.74909497108969;0.333641818039775;-8.23965948645549;1.72701458792372e-16;6.39124761920383e-15;480;"thaumatin-like protein"
"NRRL3_09404";225.30380109718;1.93617685936234;0.23506080545875;8.23691919026507;1.76701746824424e-16;6.51488791183632e-15;1632;"peptidase family A1 domain-containing protein"
