TXNAME	GENEID
jgi|Aspni_NRRL3_1|7172|NRRL3_07172	NRRL3_07172
jgi|Aspni_NRRL3_1|7173|NRRL3_07173	NRRL3_07173
jgi|Aspni_NRRL3_1|7174|NRRL3_07174	NRRL3_07174
jgi|Aspni_NRRL3_1|7175|NRRL3_07175	NRRL3_07175
jgi|Aspni_NRRL3_1|7176|NRRL3_07176	NRRL3_07176
jgi|Aspni_NRRL3_1|7177|NRRL3_07177	NRRL3_07177
jgi|Aspni_NRRL3_1|7178|NRRL3_07178	NRRL3_07178
jgi|Aspni_NRRL3_1|7179|NRRL3_07179	NRRL3_07179
jgi|Aspni_NRRL3_1|7180|NRRL3_07180	NRRL3_07180
jgi|Aspni_NRRL3_1|7181|NRRL3_07181	NRRL3_07181
jgi|Aspni_NRRL3_1|7182|NRRL3_07182	NRRL3_07182
jgi|Aspni_NRRL3_1|7183|NRRL3_07183	NRRL3_07183
jgi|Aspni_NRRL3_1|7184|NRRL3_07184	NRRL3_07184
jgi|Aspni_NRRL3_1|7185|NRRL3_07185	NRRL3_07185
jgi|Aspni_NRRL3_1|7186|NRRL3_07186	NRRL3_07186
jgi|Aspni_NRRL3_1|7187|NRRL3_07187	NRRL3_07187
jgi|Aspni_NRRL3_1|7188|NRRL3_07188	NRRL3_07188
jgi|Aspni_NRRL3_1|7189|NRRL3_07189	NRRL3_07189
jgi|Aspni_NRRL3_1|7190|NRRL3_07190	NRRL3_07190
jgi|Aspni_NRRL3_1|7191|NRRL3_07191	NRRL3_07191
jgi|Aspni_NRRL3_1|7192|NRRL3_07192	NRRL3_07192
jgi|Aspni_NRRL3_1|7193|NRRL3_07193	NRRL3_07193
jgi|Aspni_NRRL3_1|7194|NRRL3_07194	NRRL3_07194
jgi|Aspni_NRRL3_1|7195|NRRL3_07195	NRRL3_07195
jgi|Aspni_NRRL3_1|7196|NRRL3_07196	NRRL3_07196
jgi|Aspni_NRRL3_1|7197|NRRL3_07197	NRRL3_07197
jgi|Aspni_NRRL3_1|7198|NRRL3_07198	NRRL3_07198
jgi|Aspni_NRRL3_1|7199|NRRL3_07199	NRRL3_07199
jgi|Aspni_NRRL3_1|7200|NRRL3_07200	NRRL3_07200
jgi|Aspni_NRRL3_1|7201|NRRL3_07201	NRRL3_07201
jgi|Aspni_NRRL3_1|7202|NRRL3_07202	NRRL3_07202
jgi|Aspni_NRRL3_1|7203|NRRL3_07203	NRRL3_07203
jgi|Aspni_NRRL3_1|7204|NRRL3_07204	NRRL3_07204
jgi|Aspni_NRRL3_1|7205|NRRL3_07205	NRRL3_07205
jgi|Aspni_NRRL3_1|7206|NRRL3_07206	NRRL3_07206
jgi|Aspni_NRRL3_1|7207|NRRL3_07207	NRRL3_07207
jgi|Aspni_NRRL3_1|7208|NRRL3_07208	NRRL3_07208
jgi|Aspni_NRRL3_1|7209|NRRL3_07209	NRRL3_07209
jgi|Aspni_NRRL3_1|7210|NRRL3_07210	NRRL3_07210
jgi|Aspni_NRRL3_1|7211|NRRL3_07211	NRRL3_07211
jgi|Aspni_NRRL3_1|7212|NRRL3_07212	NRRL3_07212
jgi|Aspni_NRRL3_1|7213|NRRL3_07213	NRRL3_07213
jgi|Aspni_NRRL3_1|7214|NRRL3_07214	NRRL3_07214
jgi|Aspni_NRRL3_1|7215|NRRL3_07215	NRRL3_07215
jgi|Aspni_NRRL3_1|7216|NRRL3_07216	NRRL3_07216
jgi|Aspni_NRRL3_1|7217|NRRL3_07217	NRRL3_07217
jgi|Aspni_NRRL3_1|7218|NRRL3_07218	NRRL3_07218
jgi|Aspni_NRRL3_1|7219|NRRL3_07219	NRRL3_07219
jgi|Aspni_NRRL3_1|7220|NRRL3_07220	NRRL3_07220
jgi|Aspni_NRRL3_1|7221|NRRL3_07221	NRRL3_07221
jgi|Aspni_NRRL3_1|7222|NRRL3_07222	NRRL3_07222
jgi|Aspni_NRRL3_1|7223|NRRL3_07223	NRRL3_07223
jgi|Aspni_NRRL3_1|7224|NRRL3_07224	NRRL3_07224
jgi|Aspni_NRRL3_1|7225|NRRL3_07225	NRRL3_07225
jgi|Aspni_NRRL3_1|7226|NRRL3_07226	NRRL3_07226
jgi|Aspni_NRRL3_1|7227|NRRL3_07227	NRRL3_07227
jgi|Aspni_NRRL3_1|7228|NRRL3_07228	NRRL3_07228
jgi|Aspni_NRRL3_1|7229|NRRL3_07229	NRRL3_07229
jgi|Aspni_NRRL3_1|7230|NRRL3_07230	NRRL3_07230
jgi|Aspni_NRRL3_1|7231|NRRL3_07231	NRRL3_07231
jgi|Aspni_NRRL3_1|7232|NRRL3_07232	NRRL3_07232
jgi|Aspni_NRRL3_1|7233|NRRL3_07233	NRRL3_07233
jgi|Aspni_NRRL3_1|7234|NRRL3_07234	NRRL3_07234
jgi|Aspni_NRRL3_1|7235|NRRL3_07235	NRRL3_07235
jgi|Aspni_NRRL3_1|7236|NRRL3_07236	NRRL3_07236
jgi|Aspni_NRRL3_1|7237|NRRL3_07237	NRRL3_07237
jgi|Aspni_NRRL3_1|7238|NRRL3_07238	NRRL3_07238
jgi|Aspni_NRRL3_1|7239|NRRL3_07239	NRRL3_07239
jgi|Aspni_NRRL3_1|7240|NRRL3_07240	NRRL3_07240
jgi|Aspni_NRRL3_1|7241|NRRL3_07241	NRRL3_07241
jgi|Aspni_NRRL3_1|7242|NRRL3_07242	NRRL3_07242
jgi|Aspni_NRRL3_1|7243|NRRL3_07243	NRRL3_07243
jgi|Aspni_NRRL3_1|7244|NRRL3_07244	NRRL3_07244
jgi|Aspni_NRRL3_1|7245|NRRL3_07245	NRRL3_07245
jgi|Aspni_NRRL3_1|7246|NRRL3_07246	NRRL3_07246
jgi|Aspni_NRRL3_1|7247|NRRL3_07247	NRRL3_07247
jgi|Aspni_NRRL3_1|7248|NRRL3_07248	NRRL3_07248
jgi|Aspni_NRRL3_1|7249|NRRL3_07249	NRRL3_07249
jgi|Aspni_NRRL3_1|7250|NRRL3_07250	NRRL3_07250
jgi|Aspni_NRRL3_1|7251|NRRL3_07251	NRRL3_07251
jgi|Aspni_NRRL3_1|7252|NRRL3_07252	NRRL3_07252
jgi|Aspni_NRRL3_1|7253|NRRL3_07253	NRRL3_07253
jgi|Aspni_NRRL3_1|7254|NRRL3_07254	NRRL3_07254
jgi|Aspni_NRRL3_1|7255|NRRL3_07255	NRRL3_07255
jgi|Aspni_NRRL3_1|7256|NRRL3_07256	NRRL3_07256
jgi|Aspni_NRRL3_1|7257|NRRL3_07257	NRRL3_07257
jgi|Aspni_NRRL3_1|7258|NRRL3_07258	NRRL3_07258
jgi|Aspni_NRRL3_1|7259|NRRL3_07259	NRRL3_07259
jgi|Aspni_NRRL3_1|7260|NRRL3_07260	NRRL3_07260
jgi|Aspni_NRRL3_1|7261|NRRL3_07261	NRRL3_07261
jgi|Aspni_NRRL3_1|7262|NRRL3_07262	NRRL3_07262
jgi|Aspni_NRRL3_1|7263|NRRL3_07263	NRRL3_07263
jgi|Aspni_NRRL3_1|7264|NRRL3_07264	NRRL3_07264
jgi|Aspni_NRRL3_1|7265|NRRL3_07265	NRRL3_07265
jgi|Aspni_NRRL3_1|7266|NRRL3_07266	NRRL3_07266
jgi|Aspni_NRRL3_1|7267|NRRL3_07267	NRRL3_07267
jgi|Aspni_NRRL3_1|7268|NRRL3_07268	NRRL3_07268
jgi|Aspni_NRRL3_1|7269|NRRL3_07269	NRRL3_07269
jgi|Aspni_NRRL3_1|7270|NRRL3_07270	NRRL3_07270
jgi|Aspni_NRRL3_1|7271|NRRL3_07271	NRRL3_07271
jgi|Aspni_NRRL3_1|7272|NRRL3_07272	NRRL3_07272
jgi|Aspni_NRRL3_1|7273|NRRL3_07273	NRRL3_07273
jgi|Aspni_NRRL3_1|7274|NRRL3_07274	NRRL3_07274
jgi|Aspni_NRRL3_1|7275|NRRL3_07275	NRRL3_07275
jgi|Aspni_NRRL3_1|7276|NRRL3_07276	NRRL3_07276
jgi|Aspni_NRRL3_1|7277|NRRL3_07277	NRRL3_07277
jgi|Aspni_NRRL3_1|7278|NRRL3_07278	NRRL3_07278
jgi|Aspni_NRRL3_1|7279|NRRL3_07279	NRRL3_07279
jgi|Aspni_NRRL3_1|7280|NRRL3_07280	NRRL3_07280
jgi|Aspni_NRRL3_1|7281|NRRL3_07281	NRRL3_07281
jgi|Aspni_NRRL3_1|7282|NRRL3_07282	NRRL3_07282
jgi|Aspni_NRRL3_1|7283|NRRL3_07283	NRRL3_07283
jgi|Aspni_NRRL3_1|7284|NRRL3_07284	NRRL3_07284
jgi|Aspni_NRRL3_1|7285|NRRL3_07285	NRRL3_07285
jgi|Aspni_NRRL3_1|7286|NRRL3_07286	NRRL3_07286
jgi|Aspni_NRRL3_1|7287|NRRL3_07287	NRRL3_07287
jgi|Aspni_NRRL3_1|7288|NRRL3_07288	NRRL3_07288
jgi|Aspni_NRRL3_1|7289|NRRL3_07289	NRRL3_07289
jgi|Aspni_NRRL3_1|7290|NRRL3_07290	NRRL3_07290
jgi|Aspni_NRRL3_1|7291|NRRL3_07291	NRRL3_07291
jgi|Aspni_NRRL3_1|7292|NRRL3_07292	NRRL3_07292
jgi|Aspni_NRRL3_1|7293|NRRL3_07293	NRRL3_07293
jgi|Aspni_NRRL3_1|7294|NRRL3_07294	NRRL3_07294
jgi|Aspni_NRRL3_1|7295|NRRL3_07295	NRRL3_07295
jgi|Aspni_NRRL3_1|7296|NRRL3_07296	NRRL3_07296
jgi|Aspni_NRRL3_1|7297|NRRL3_07297	NRRL3_07297
jgi|Aspni_NRRL3_1|7298|NRRL3_07298	NRRL3_07298
jgi|Aspni_NRRL3_1|7299|NRRL3_07299	NRRL3_07299
jgi|Aspni_NRRL3_1|7300|NRRL3_07300	NRRL3_07300
jgi|Aspni_NRRL3_1|7301|NRRL3_07301	NRRL3_07301
jgi|Aspni_NRRL3_1|7302|NRRL3_07302	NRRL3_07302
jgi|Aspni_NRRL3_1|7303|NRRL3_07303	NRRL3_07303
jgi|Aspni_NRRL3_1|7304|NRRL3_07304	NRRL3_07304
jgi|Aspni_NRRL3_1|7305|NRRL3_07305	NRRL3_07305
jgi|Aspni_NRRL3_1|7306|NRRL3_07306	NRRL3_07306
jgi|Aspni_NRRL3_1|7307|NRRL3_07307	NRRL3_07307
jgi|Aspni_NRRL3_1|7308|NRRL3_07308	NRRL3_07308
jgi|Aspni_NRRL3_1|7309|NRRL3_07309	NRRL3_07309
jgi|Aspni_NRRL3_1|7310|NRRL3_07310	NRRL3_07310
jgi|Aspni_NRRL3_1|7311|NRRL3_07311	NRRL3_07311
jgi|Aspni_NRRL3_1|7312|NRRL3_07312	NRRL3_07312
jgi|Aspni_NRRL3_1|7313|NRRL3_07313	NRRL3_07313
jgi|Aspni_NRRL3_1|7314|NRRL3_07314	NRRL3_07314
jgi|Aspni_NRRL3_1|7315|NRRL3_07315	NRRL3_07315
jgi|Aspni_NRRL3_1|7316|NRRL3_07316	NRRL3_07316
jgi|Aspni_NRRL3_1|7317|NRRL3_07317	NRRL3_07317
jgi|Aspni_NRRL3_1|7318|NRRL3_07318	NRRL3_07318
jgi|Aspni_NRRL3_1|7319|NRRL3_07319	NRRL3_07319
jgi|Aspni_NRRL3_1|7320|NRRL3_07320	NRRL3_07320
jgi|Aspni_NRRL3_1|7321|NRRL3_07321	NRRL3_07321
jgi|Aspni_NRRL3_1|7322|NRRL3_07322	NRRL3_07322
jgi|Aspni_NRRL3_1|7323|NRRL3_07323	NRRL3_07323
jgi|Aspni_NRRL3_1|7324|NRRL3_07324	NRRL3_07324
jgi|Aspni_NRRL3_1|7325|NRRL3_07325	NRRL3_07325
jgi|Aspni_NRRL3_1|7326|NRRL3_07326	NRRL3_07326
jgi|Aspni_NRRL3_1|7327|NRRL3_07327	NRRL3_07327
jgi|Aspni_NRRL3_1|7328|NRRL3_07328	NRRL3_07328
jgi|Aspni_NRRL3_1|7329|NRRL3_07329	NRRL3_07329
jgi|Aspni_NRRL3_1|7330|NRRL3_07330	NRRL3_07330
jgi|Aspni_NRRL3_1|7331|NRRL3_07331	NRRL3_07331
jgi|Aspni_NRRL3_1|7332|NRRL3_07332	NRRL3_07332
jgi|Aspni_NRRL3_1|7333|NRRL3_07333	NRRL3_07333
jgi|Aspni_NRRL3_1|7334|NRRL3_07334	NRRL3_07334
jgi|Aspni_NRRL3_1|7335|NRRL3_07335	NRRL3_07335
jgi|Aspni_NRRL3_1|7336|NRRL3_07336	NRRL3_07336
jgi|Aspni_NRRL3_1|7337|NRRL3_07337	NRRL3_07337
jgi|Aspni_NRRL3_1|7338|NRRL3_07338	NRRL3_07338
jgi|Aspni_NRRL3_1|7339|NRRL3_07339	NRRL3_07339
jgi|Aspni_NRRL3_1|7340|NRRL3_07340	NRRL3_07340
jgi|Aspni_NRRL3_1|7341|NRRL3_07341	NRRL3_07341
jgi|Aspni_NRRL3_1|7342|NRRL3_07342	NRRL3_07342
jgi|Aspni_NRRL3_1|7343|NRRL3_07343	NRRL3_07343
jgi|Aspni_NRRL3_1|7344|NRRL3_07344	NRRL3_07344
jgi|Aspni_NRRL3_1|7345|NRRL3_07345	NRRL3_07345
jgi|Aspni_NRRL3_1|7346|NRRL3_07346	NRRL3_07346
jgi|Aspni_NRRL3_1|7347|NRRL3_07347	NRRL3_07347
jgi|Aspni_NRRL3_1|7348|NRRL3_07348	NRRL3_07348
jgi|Aspni_NRRL3_1|7349|NRRL3_07349	NRRL3_07349
jgi|Aspni_NRRL3_1|7350|NRRL3_07350	NRRL3_07350
jgi|Aspni_NRRL3_1|7351|NRRL3_07351	NRRL3_07351
jgi|Aspni_NRRL3_1|7352|NRRL3_07352	NRRL3_07352
jgi|Aspni_NRRL3_1|7353|NRRL3_07353	NRRL3_07353
jgi|Aspni_NRRL3_1|7354|NRRL3_07354	NRRL3_07354
jgi|Aspni_NRRL3_1|7355|NRRL3_07355	NRRL3_07355
jgi|Aspni_NRRL3_1|7356|NRRL3_07356	NRRL3_07356
jgi|Aspni_NRRL3_1|7357|NRRL3_07357	NRRL3_07357
jgi|Aspni_NRRL3_1|7358|NRRL3_07358	NRRL3_07358
jgi|Aspni_NRRL3_1|7359|NRRL3_07359	NRRL3_07359
jgi|Aspni_NRRL3_1|7360|NRRL3_07360	NRRL3_07360
jgi|Aspni_NRRL3_1|7361|NRRL3_07361	NRRL3_07361
jgi|Aspni_NRRL3_1|7362|NRRL3_07362	NRRL3_07362
jgi|Aspni_NRRL3_1|7363|NRRL3_07363	NRRL3_07363
jgi|Aspni_NRRL3_1|7364|NRRL3_07364	NRRL3_07364
jgi|Aspni_NRRL3_1|7365|NRRL3_07365	NRRL3_07365
jgi|Aspni_NRRL3_1|7366|NRRL3_07366	NRRL3_07366
jgi|Aspni_NRRL3_1|7367|NRRL3_07367	NRRL3_07367
jgi|Aspni_NRRL3_1|7368|NRRL3_07368	NRRL3_07368
jgi|Aspni_NRRL3_1|7369|NRRL3_07369	NRRL3_07369
jgi|Aspni_NRRL3_1|7370|NRRL3_07370	NRRL3_07370
jgi|Aspni_NRRL3_1|7371|NRRL3_07371	NRRL3_07371
jgi|Aspni_NRRL3_1|7372|NRRL3_07372	NRRL3_07372
jgi|Aspni_NRRL3_1|7373|NRRL3_07373	NRRL3_07373
jgi|Aspni_NRRL3_1|7374|NRRL3_07374	NRRL3_07374
jgi|Aspni_NRRL3_1|7375|NRRL3_07375	NRRL3_07375
jgi|Aspni_NRRL3_1|7376|NRRL3_07376	NRRL3_07376
jgi|Aspni_NRRL3_1|7377|NRRL3_07377	NRRL3_07377
jgi|Aspni_NRRL3_1|7378|NRRL3_07378	NRRL3_07378
jgi|Aspni_NRRL3_1|7379|NRRL3_07379	NRRL3_07379
jgi|Aspni_NRRL3_1|7380|NRRL3_07380	NRRL3_07380
jgi|Aspni_NRRL3_1|7381|NRRL3_07381	NRRL3_07381
jgi|Aspni_NRRL3_1|7382|NRRL3_07382	NRRL3_07382
jgi|Aspni_NRRL3_1|7383|NRRL3_07383	NRRL3_07383
jgi|Aspni_NRRL3_1|7384|NRRL3_07384	NRRL3_07384
jgi|Aspni_NRRL3_1|7385|NRRL3_07385	NRRL3_07385
jgi|Aspni_NRRL3_1|7386|NRRL3_07386	NRRL3_07386
jgi|Aspni_NRRL3_1|7387|NRRL3_07387	NRRL3_07387
jgi|Aspni_NRRL3_1|7388|NRRL3_07388	NRRL3_07388
jgi|Aspni_NRRL3_1|7389|NRRL3_07389	NRRL3_07389
jgi|Aspni_NRRL3_1|7390|NRRL3_07390	NRRL3_07390
jgi|Aspni_NRRL3_1|7391|NRRL3_07391	NRRL3_07391
jgi|Aspni_NRRL3_1|7392|NRRL3_07392	NRRL3_07392
jgi|Aspni_NRRL3_1|7393|NRRL3_07393	NRRL3_07393
jgi|Aspni_NRRL3_1|7394|NRRL3_07394	NRRL3_07394
jgi|Aspni_NRRL3_1|7395|NRRL3_07395	NRRL3_07395
jgi|Aspni_NRRL3_1|7396|NRRL3_07396	NRRL3_07396
jgi|Aspni_NRRL3_1|7397|NRRL3_07397	NRRL3_07397
jgi|Aspni_NRRL3_1|7398|NRRL3_07398	NRRL3_07398
jgi|Aspni_NRRL3_1|7399|NRRL3_07399	NRRL3_07399
jgi|Aspni_NRRL3_1|7400|NRRL3_07400	NRRL3_07400
jgi|Aspni_NRRL3_1|7401|NRRL3_07401	NRRL3_07401
jgi|Aspni_NRRL3_1|7402|NRRL3_07402	NRRL3_07402
jgi|Aspni_NRRL3_1|7403|NRRL3_07403	NRRL3_07403
jgi|Aspni_NRRL3_1|7404|NRRL3_07404	NRRL3_07404
jgi|Aspni_NRRL3_1|7405|NRRL3_07405	NRRL3_07405
jgi|Aspni_NRRL3_1|7406|NRRL3_07406	NRRL3_07406
jgi|Aspni_NRRL3_1|7407|NRRL3_07407	NRRL3_07407
jgi|Aspni_NRRL3_1|7408|NRRL3_07408	NRRL3_07408
jgi|Aspni_NRRL3_1|7409|NRRL3_07409	NRRL3_07409
jgi|Aspni_NRRL3_1|7410|NRRL3_07410	NRRL3_07410
jgi|Aspni_NRRL3_1|7411|NRRL3_07411	NRRL3_07411
jgi|Aspni_NRRL3_1|7412|NRRL3_07412	NRRL3_07412
jgi|Aspni_NRRL3_1|7413|NRRL3_07413	NRRL3_07413
jgi|Aspni_NRRL3_1|7414|NRRL3_07414	NRRL3_07414
jgi|Aspni_NRRL3_1|7415|NRRL3_07415	NRRL3_07415
jgi|Aspni_NRRL3_1|7416|NRRL3_07416	NRRL3_07416
jgi|Aspni_NRRL3_1|7417|NRRL3_07417	NRRL3_07417
jgi|Aspni_NRRL3_1|7418|NRRL3_07418	NRRL3_07418
jgi|Aspni_NRRL3_1|7419|NRRL3_07419	NRRL3_07419
jgi|Aspni_NRRL3_1|7420|NRRL3_07420	NRRL3_07420
jgi|Aspni_NRRL3_1|7421|NRRL3_07421	NRRL3_07421
jgi|Aspni_NRRL3_1|7422|NRRL3_07422	NRRL3_07422
jgi|Aspni_NRRL3_1|7423|NRRL3_07423	NRRL3_07423
jgi|Aspni_NRRL3_1|7424|NRRL3_07424	NRRL3_07424
jgi|Aspni_NRRL3_1|7425|NRRL3_07425	NRRL3_07425
jgi|Aspni_NRRL3_1|7426|NRRL3_07426	NRRL3_07426
jgi|Aspni_NRRL3_1|7427|NRRL3_07427	NRRL3_07427
jgi|Aspni_NRRL3_1|7428|NRRL3_07428	NRRL3_07428
jgi|Aspni_NRRL3_1|7429|NRRL3_07429	NRRL3_07429
jgi|Aspni_NRRL3_1|7430|NRRL3_07430	NRRL3_07430
jgi|Aspni_NRRL3_1|7431|NRRL3_07431	NRRL3_07431
jgi|Aspni_NRRL3_1|7432|NRRL3_07432	NRRL3_07432
jgi|Aspni_NRRL3_1|7433|NRRL3_07433	NRRL3_07433
jgi|Aspni_NRRL3_1|7434|NRRL3_07434	NRRL3_07434
jgi|Aspni_NRRL3_1|7435|NRRL3_07435	NRRL3_07435
jgi|Aspni_NRRL3_1|7436|NRRL3_07436	NRRL3_07436
jgi|Aspni_NRRL3_1|7437|NRRL3_07437	NRRL3_07437
jgi|Aspni_NRRL3_1|7438|NRRL3_07438	NRRL3_07438
jgi|Aspni_NRRL3_1|7439|NRRL3_07439	NRRL3_07439
jgi|Aspni_NRRL3_1|7440|NRRL3_07440	NRRL3_07440
jgi|Aspni_NRRL3_1|7441|NRRL3_07441	NRRL3_07441
jgi|Aspni_NRRL3_1|7442|NRRL3_07442	NRRL3_07442
jgi|Aspni_NRRL3_1|7443|NRRL3_07443	NRRL3_07443
jgi|Aspni_NRRL3_1|7444|NRRL3_07444	NRRL3_07444
jgi|Aspni_NRRL3_1|7445|NRRL3_07445	NRRL3_07445
jgi|Aspni_NRRL3_1|7446|NRRL3_07446	NRRL3_07446
jgi|Aspni_NRRL3_1|7447|NRRL3_07447	NRRL3_07447
jgi|Aspni_NRRL3_1|7448|NRRL3_07448	NRRL3_07448
jgi|Aspni_NRRL3_1|7449|NRRL3_07449	NRRL3_07449
jgi|Aspni_NRRL3_1|7450|NRRL3_07450	NRRL3_07450
jgi|Aspni_NRRL3_1|7451|NRRL3_07451	NRRL3_07451
jgi|Aspni_NRRL3_1|7452|NRRL3_07452	NRRL3_07452
jgi|Aspni_NRRL3_1|7453|NRRL3_07453	NRRL3_07453
jgi|Aspni_NRRL3_1|7454|NRRL3_07454	NRRL3_07454
jgi|Aspni_NRRL3_1|7455|NRRL3_07455	NRRL3_07455
jgi|Aspni_NRRL3_1|7456|NRRL3_07456	NRRL3_07456
jgi|Aspni_NRRL3_1|7457|NRRL3_07457	NRRL3_07457
jgi|Aspni_NRRL3_1|7458|NRRL3_07458	NRRL3_07458
jgi|Aspni_NRRL3_1|7459|NRRL3_07459	NRRL3_07459
jgi|Aspni_NRRL3_1|7460|NRRL3_07460	NRRL3_07460
jgi|Aspni_NRRL3_1|7461|NRRL3_07461	NRRL3_07461
jgi|Aspni_NRRL3_1|7462|NRRL3_07462	NRRL3_07462
jgi|Aspni_NRRL3_1|7463|NRRL3_07463	NRRL3_07463
jgi|Aspni_NRRL3_1|7464|NRRL3_07464	NRRL3_07464
jgi|Aspni_NRRL3_1|7465|NRRL3_07465	NRRL3_07465
jgi|Aspni_NRRL3_1|7466|NRRL3_07466	NRRL3_07466
jgi|Aspni_NRRL3_1|7467|NRRL3_07467	NRRL3_07467
jgi|Aspni_NRRL3_1|7468|NRRL3_07468	NRRL3_07468
jgi|Aspni_NRRL3_1|7469|NRRL3_07469	NRRL3_07469
jgi|Aspni_NRRL3_1|7470|NRRL3_07470	NRRL3_07470
jgi|Aspni_NRRL3_1|7471|NRRL3_07471	NRRL3_07471
jgi|Aspni_NRRL3_1|7472|NRRL3_07472	NRRL3_07472
jgi|Aspni_NRRL3_1|7473|NRRL3_07473	NRRL3_07473
jgi|Aspni_NRRL3_1|7474|NRRL3_07474	NRRL3_07474
jgi|Aspni_NRRL3_1|7475|NRRL3_07475	NRRL3_07475
jgi|Aspni_NRRL3_1|7476|NRRL3_07476	NRRL3_07476
jgi|Aspni_NRRL3_1|7477|NRRL3_07477	NRRL3_07477
jgi|Aspni_NRRL3_1|7478|NRRL3_07478	NRRL3_07478
jgi|Aspni_NRRL3_1|7479|NRRL3_07479	NRRL3_07479
jgi|Aspni_NRRL3_1|7480|NRRL3_07480	NRRL3_07480
jgi|Aspni_NRRL3_1|7481|NRRL3_07481	NRRL3_07481
jgi|Aspni_NRRL3_1|7482|NRRL3_07482	NRRL3_07482
jgi|Aspni_NRRL3_1|7483|NRRL3_07483	NRRL3_07483
jgi|Aspni_NRRL3_1|7484|NRRL3_07484	NRRL3_07484
jgi|Aspni_NRRL3_1|7485|NRRL3_07485	NRRL3_07485
jgi|Aspni_NRRL3_1|7486|NRRL3_07486	NRRL3_07486
jgi|Aspni_NRRL3_1|7487|NRRL3_07487	NRRL3_07487
jgi|Aspni_NRRL3_1|7488|NRRL3_07488	NRRL3_07488
jgi|Aspni_NRRL3_1|7489|NRRL3_07489	NRRL3_07489
jgi|Aspni_NRRL3_1|7490|NRRL3_07490	NRRL3_07490
jgi|Aspni_NRRL3_1|7491|NRRL3_07491	NRRL3_07491
jgi|Aspni_NRRL3_1|7492|NRRL3_07492	NRRL3_07492
jgi|Aspni_NRRL3_1|7493|NRRL3_07493	NRRL3_07493
jgi|Aspni_NRRL3_1|7494|NRRL3_07494	NRRL3_07494
jgi|Aspni_NRRL3_1|7495|NRRL3_07495	NRRL3_07495
jgi|Aspni_NRRL3_1|7496|NRRL3_07496	NRRL3_07496
jgi|Aspni_NRRL3_1|7497|NRRL3_07497	NRRL3_07497
jgi|Aspni_NRRL3_1|7498|NRRL3_07498	NRRL3_07498
jgi|Aspni_NRRL3_1|7499|NRRL3_07499	NRRL3_07499
jgi|Aspni_NRRL3_1|7500|NRRL3_07500	NRRL3_07500
jgi|Aspni_NRRL3_1|7501|NRRL3_07501	NRRL3_07501
jgi|Aspni_NRRL3_1|7502|NRRL3_07502	NRRL3_07502
jgi|Aspni_NRRL3_1|7503|NRRL3_07503	NRRL3_07503
jgi|Aspni_NRRL3_1|7504|NRRL3_07504	NRRL3_07504
jgi|Aspni_NRRL3_1|7505|NRRL3_07505	NRRL3_07505
jgi|Aspni_NRRL3_1|7506|NRRL3_07506	NRRL3_07506
jgi|Aspni_NRRL3_1|7507|NRRL3_07507	NRRL3_07507
jgi|Aspni_NRRL3_1|7508|NRRL3_07508	NRRL3_07508
jgi|Aspni_NRRL3_1|7509|NRRL3_07509	NRRL3_07509
jgi|Aspni_NRRL3_1|7510|NRRL3_07510	NRRL3_07510
jgi|Aspni_NRRL3_1|7511|NRRL3_07511	NRRL3_07511
jgi|Aspni_NRRL3_1|7512|NRRL3_07512	NRRL3_07512
jgi|Aspni_NRRL3_1|7513|NRRL3_07513	NRRL3_07513
jgi|Aspni_NRRL3_1|7514|NRRL3_07514	NRRL3_07514
jgi|Aspni_NRRL3_1|7515|NRRL3_07515	NRRL3_07515
jgi|Aspni_NRRL3_1|7516|NRRL3_07516	NRRL3_07516
jgi|Aspni_NRRL3_1|7517|NRRL3_07517	NRRL3_07517
jgi|Aspni_NRRL3_1|7518|NRRL3_07518	NRRL3_07518
jgi|Aspni_NRRL3_1|7519|NRRL3_07519	NRRL3_07519
jgi|Aspni_NRRL3_1|7520|NRRL3_07520	NRRL3_07520
jgi|Aspni_NRRL3_1|7521|NRRL3_07521	NRRL3_07521
jgi|Aspni_NRRL3_1|7522|NRRL3_07522	NRRL3_07522
jgi|Aspni_NRRL3_1|7523|NRRL3_07523	NRRL3_07523
jgi|Aspni_NRRL3_1|7524|NRRL3_07524	NRRL3_07524
jgi|Aspni_NRRL3_1|7525|NRRL3_07525	NRRL3_07525
jgi|Aspni_NRRL3_1|7526|NRRL3_07526	NRRL3_07526
jgi|Aspni_NRRL3_1|7527|NRRL3_07527	NRRL3_07527
jgi|Aspni_NRRL3_1|7528|NRRL3_07528	NRRL3_07528
jgi|Aspni_NRRL3_1|7529|NRRL3_07529	NRRL3_07529
jgi|Aspni_NRRL3_1|7530|NRRL3_07530	NRRL3_07530
jgi|Aspni_NRRL3_1|7531|NRRL3_07531	NRRL3_07531
jgi|Aspni_NRRL3_1|7532|NRRL3_07532	NRRL3_07532
jgi|Aspni_NRRL3_1|7533|NRRL3_07533	NRRL3_07533
jgi|Aspni_NRRL3_1|7534|NRRL3_07534	NRRL3_07534
jgi|Aspni_NRRL3_1|7535|NRRL3_07535	NRRL3_07535
jgi|Aspni_NRRL3_1|7536|NRRL3_07536	NRRL3_07536
jgi|Aspni_NRRL3_1|7537|NRRL3_07537	NRRL3_07537
jgi|Aspni_NRRL3_1|7538|NRRL3_07538	NRRL3_07538
jgi|Aspni_NRRL3_1|7539|NRRL3_07539	NRRL3_07539
